audio,retardo_ms,latencia_computacional_ms,latencia_p90_ms,latencia_primer_tercio_ms,latencia_ultimo_tercio_ms,duracion_audio_s,tiempo_total_s,rtf,hypothesis,reference
en.20081118.4.2-040,1920,72.15827575640182,96.58718089995091,69.0260702518264,73.07643750454181,132.7853125,118.00884311499976,0.888719097716472," Gracias, presidente. Una gran mayoría de agricultores y ganaderos está pendiente de decisiones y acuerdos previos que adaptará el Consejo de Ministros de Agricultura de la Unión entre hoy y mañana sobre este chequeo de la PAC, porque no se trata de una simple revisión, sino que traerá consigo cambios profundos, como la desaparición de muchas explotaciones. Si sale adelante este recorte que propone la Comisión Europea sobre ayudas directas. La modulación es el punto central de este informe parlamentario y podría ser uno de los pocos elementos de la opinión del Parlamento con algún impacto en las negociaciones que mantienen los ministros de Agricultura de la Unión. Venimos oponiéndonos desde hace años a cualquier incremento de eso que llamamos eufemísticamente modulación, porque si la política de desarrollo rural no dispone de fondos suficientes, no es por falta de recursos dentro del techo de gastos de la PAC, sino por una ausencia absoluta de voluntad política para dotar al presupuesto comunitario de ese necesario pilar. ¿Quieren liberalizar los mercados? Claro, háganlo, pero con iguales requisitos y condiciones para todos los productores, los de dentro y fuera de la Unión. En estos momentos, la Unión Europea se está jugando el futuro de muchos agricultores y ganaderos, y muy especialmente me gustaría hacer una referencia a los sectores frágiles como el del ovino, el vacuno o el tabaco, cuya supervivencia en muchas zonas productoras dependerá de este chequeo. Algunos productores, como los de ovino, ya no piden ayuda, sino que simplemente quieren que se les deje irse dignamente del mercado, porque han hecho cuentas y la única forma de sobrevivir es reducir los volúmenes producidos. El abandono de la producción, por tanto, es la única salida que dejamos a muchos productores, cuyo espacio será ocupado sin duda por importaciones de países terceros, porque el consumidor no dejará de consumir y el mundo no dejará de incrementar a pasos agigantados el número de consumidores. El Parlamento debería emitir una opinión prudente y el Consejo escucharla. Agradezco desde aquí al presidente de la Comisión de Agricultura las gestiones que ha realizado el señor Parris para que se escuche al Parlamento y no sea ninguneado de una forma tan clara y ostensible por el Consejo y la Comisión como hasta ahora. Gracias, señor Heránz García.","Señor Presidente , una gran mayoría de agricultores y ganaderos está pendiente de decisiones y acuerdos previos que adoptará el Consejo de Ministros de Agricultura de la Unión , entre hoy y mañana , sobre este chequeo de la PAC , porque no se trata de una simple revisión , sino que traerá consigo cambios profundos , como la desaparición de muchas explotaciones , si sale adelante este recorte que propone la Comisión Europea respecto de las ayudas directas .
La modulación es el punto central de este informe parlamentario y podría ser uno de los pocos elementos del dictamen del Parlamento con algún impacto en las negociaciones que mantienen los Ministros de Agricultura de la Unión .
Venimos oponiéndonos , desde hace años , a cualquier incremento de eso que llamamos eufemísticamente « modulación » , porque si la política de desarrollo rural no dispone de fondos suficientes no es por falta de recursos dentro del techo de gastos de la PAC , sino por una ausencia absoluta de voluntad política para dotar al presupuesto comunitario de ese necesario pilar .
¿ Quieren liberalizar los mercados ? Claro , háganlo , pero con iguales requisitos y condiciones para todos los productores , los de dentro y los de fuera de la Unión .
En estos momentos la Unión Europea se está jugando el futuro de muchos agricultores y ganaderos y , muy especialmente , me gustaría hacer una referencia a los sectores frágiles como el del ovino , el del vacuno o el del tabaco , cuya supervivencia en muchas zonas productoras dependerá de este chequeo .
Algunos productores , como los de ovino , ya no piden ayudas , sino que simplemente quieren que se les deje irse dignamente del mercado , porque han hecho cuentas y la única forma de sobrevivir es reducir los volúmenes producidos . El abandono de la producción , por tanto , es la única salida que dejamos a muchos productores , cuyo espacio será ocupado , sin duda , por importaciones de terceros países , porque el consumidor no dejará de consumir y el mundo no dejará de incrementar a pasos agigantados el número de consumidores .
El Parlamento debería emitir una opinión prudente y el Consejo escucharla . Agradezco desde aquí al Presidente de la Comisión de Agricultura y Desarrollo Rural , el señor Parish , las gestiones que ha realizado para que se escuche al Parlamento y no sea ninguneado de una forma tan clara y ostensible por el Consejo y la Comisión , como hasta ahora .
"
en.20081118.4.2-057,1920,67.31767956828988,83.14770379984114,66.35200227899524,67.96045412809804,78.7989375,64.66082606700002,0.820579923009749," Gracias, señor presidente. En primer lugar, sumame a la felicitación del señor ponente, el señor Capula Santos, por su magnífico trabajo. Creo que ha encontrado equilibrio y moderación en su informe. Creo que lo importante a estas alturas del debate es mandar un mensaje de estabilidad para nuestros agricultores. Los agricultores europeos necesitan más que nunca estabilidad y soluciones. Es necesario periodos transitorios suficientes, así como mantener medidas específicas que sean necesarias para sectores en dificultad. Señora comisaria, no valen las mismas soluciones para todos los sectores y hay que recordar que tenemos sectores que están atravesando verdaderas dificultades. La política agraria común no tiene que ser el problema, sino la solución y para ello necesitamos un primer pilar fuerte. Creemos y apostamos por el desarrollo rural, pero no creemos que la modulación propuesta por la Comisión sea la solución. No se trata de fortalecer el desarrollo rural en detrimento del primer pilar. Estamos de acuerdo en que hay que simplificar el régimen de pago único, en revisar los instrumentos de mercado, pero eso no significa desmantelarlos. Si lo hacemos bien, estaremos poniendo las bases para una política agraria común más allá del 2013. Si no, estaremos acabando con la actividad de muchos agricultores europeos. Gracias.","Señor Presidente , en primer lugar , quería sumarme a la felicitación al ponente , el señor Capoulas Santos , por su magnífico trabajo . Creo que ha encontrado equilibrio y moderación en su informe .
Creo que lo importante , a estas alturas del debate , es mandar un mensaje de estabilidad a nuestros agricultores . Los agricultores europeos necesitan más que nunca estabilidad y soluciones . Son necesarios períodos transitorios suficientes , así como mantener medidas específicas que sean necesarias para sectores en dificultad .
Señora Comisaria , no valen las mismas soluciones para todos los sectores . Hay que recordar que tenemos sectores que están atravesando verdaderas dificultades . La Política Agrícola Común no tiene que ser el problema , sino la solución , y para ello necesitamos un primer pilar fuerte .
Creemos en el desarrollo rural y apostamos por él , pero no creemos que la modulación propuesta por la Comisión sea la solución . No se trata de fortalecer el desarrollo rural en detrimento del primer pilar . Estamos de acuerdo en que hay que simplificar el régimen de pago único , en revisar los instrumentos de mercado . Pero eso no significa desmantelarlos .
Si lo hacemos bien , estaremos poniendo las bases para una Política Agrícola Común más allá de 2013 ; si no , estaremos acabando con la actividad de muchos agricultores europeos .
"
en.20081118.5.2-089,1920,74.44207659163774,101.0979126000166,72.03790907952012,80.61120940843068,110.7960625,101.30351183200037,0.9143241153718831," Creo que tiene que ser un plan financiado comunitariamente para que su distribución sea homogénea. Por ello, también quiero hacer mucho hincapié en que hay que poner el acento en las medidas educativas. No se trata solo de que un alumno se coma una manzana, sino que sepa qué tipo de manzana se está comiendo, conozca sus propiedades nutritivas y comprenda los efectos beneficiosos que dicha fruta tiene para su salud y para su desarrollo. Por supuesto, debe tratarse de productos de todas las garantías de calidad, dando prioridad, si puede ser, a las frutas de temporada y, cuando sea posible, yo defiendo el origen comunitario de nuestras frutas y hortalizas. Creo que sus efectos beneficiosos de este plan, que aplaudo y por lo cual quiero felicitar a la comisaria, los notaremos inmediatamente, por supuesto, para la salud presente y futura de nuestros niños y su educación alimentaria, pero también creo que es muy importante para el sector hortofrutícola, un sector productivo que constituye un auténtico patrimonio cultural europeo, pues gracias a él podemos disfrutar de una dieta equilibrada, sana y variada. Creo que merece la pena apostar e invertir en este plan de distribución de frutas y hortalizas en nuestras escuelas. Creo que el presupuesto se queda un poco corto porque vuelvo a decir que defiendo la plena financiación comunitaria de un plan tan ambicioso como este. Muchas gracias.","Señor Presidente , estamos ante un plan muy esperado por el sector hortofrutícola , no solamente por las dificultades por las que atraviesa , sino también por el preocupante descenso del consumo .
Nos encontramos ante un plan de promoción de la salud pública ; creo que debe ser un plan europeo , y también defiendo la plena financiación comunitaria . No estoy de acuerdo en que puedan entrar los padres en la cofinanciación , porque pasará lo de siempre : aquellos niños cuyos padres puedan aportar dinero , consumirán frutas y hortalizas en las escuelas , y los que no , se quedarán fuera del programa .
Creo que tiene que ser un plan financiado comunitariamente para que su distribución sea homogénea . Por ello también quiero hacer mucho hincapié en que hay que poner el acento en las medidas educativas . No se trata solo de que un alumno se coma una manzana , sino de que sepa qué tipo de manzana se está comiendo , conozca sus propiedades nutritivas y comprenda los efectos beneficiosos que dicha fruta tiene para su salud y para su desarrollo .
Por supuesto , debe tratarse de productos con todas las garantías de calidad , dando prioridad , si puede ser , a las frutas de temporada y , cuando sea posible , yo defiendo el origen comunitario de nuestras frutas y hortalizas .
Creo que los efectos beneficiosos de este plan , que aplaudo y por el cual quiero felicitar a la Comisaria , los notaremos inmediatamente ; por supuesto , en la salud presente y futura de nuestros niños y su educación alimentaria , pero también creo que es muy importante para el sector hortofrutícola , un sector productivo que constituye un auténtico patrimonio cultural europeo , pues gracias a él podemos disfrutar de una dieta equilibrada , sana y variada .
Creo que merece la pena apostar e invertir en este plan de distribución de frutas y hortalizas en nuestras escuelas . Creo que el presupuesto se queda un poco corto , porque , vuelvo a decirlo , defiendo la plena financiación comunitaria de un plan tan ambicioso como éste .
"
en.20081119.18.3-173,1920,72.11051603948079,95.19638259953354,69.80640690225594,74.51958407698935,129.7899375,115.32684759999938,0.8885653989932724," Sí, gracias, presidente. Le pido que estas primeras palabras no las incluya, por favor, en la máquina enferma del tiempo, porque mis primeras palabras son para sumarme al mensaje de condolencia expresado por esta Cámara dirigido hacia la señora Clamp y, sobre todo, para felicitar a los ponentes. Ahora sí que empiezo. Le felicito a los ponentes porque con estas dos propuestas estamos dando un paso cualitativo hacia una política común de inmigración y entramos en la promoción de la inmigración legal, pilar clave del enfoque global que defendemos. El marco general de derechos y el permiso único de residencia y trabajo para los emigrantes legales deben extenderse al mayor número de trabajadores. Por eso, los socialistas pedimos que no se excluya a ninguna categoría de trabajadores. La denominada tarjeta azul brinda una oportunidad para que los emigrantes se instalen con sus familias y trabajen en nuestros países. Les abre una puerta única a 27 mercados laborales. Ahora bien, por esta puerta no solo deben entrar los trabajadores altamente cualificados. Por ello, esperamos, señor comisario, que la comisión nos presente en breve sus propuestas relativas a las otras categorías laborales. Señorías, debemos luchar contra la fuga de cerebros. Esta tarjeta azul no debe convertirse en un pasaporte que favorezca una sangría de recursos humanos vitales en los países en vía de desarrollo. Por ello, desde el Grupo Socialista queremos que por cada profesional cualificado que venga a Europa, costeemos la formación de un nuevo profesional en el país de origen. Por último, Europa debe ser un destino atractivo no solo para los talentos venidos de fuera de la Unión, sino también para los nuestros. En 2007, casi 300.000 europeos altamente cualificados se marcharon a trabajar fuera de la Unión. Hagamos todo lo posible por mantenerlos en la Casa Europea. Muchas gracias.","Señor Presidente , le pido que estas primeras palabras no las incluya , por favor , en la máquina infernal del tiempo , porque mis primeras palabras son para sumarme al mensaje de condolencia , expresado por esta Cámara y dirigido hacia la señora Klamt , y , sobre todo , para felicitar a los ponentes .
Ahora sí que empiezo . Felicito a los ponentes porque , con estas dos propuestas , estamos dando un paso cualitativo hacia una política común de inmigración y entramos en la promoción de la inmigración legal , pilar clave del enfoque global que defendemos .
El marco general de derechos y el permiso único de residencia y trabajo para los emigrantes legales , deben extenderse al mayor número de trabajadores . Por eso , los socialistas pedimos que no se excluya a ninguna categoría de trabajadores .
La denominada « tarjeta azul » brinda una oportunidad para que los emigrantes se instalen con sus familias y trabajen en nuestros países . Les abre una puerta única a 27 mercados laborales . Ahora bien , por esta puerta no sólo deben entrar los trabajadores altamente cualificados . Por ello , esperamos , señor Comisario , que la Comisión nos presente en breve sus propuestas relativas a las otras categorías laborales .
Señorías , debemos luchar contra la fuga de cerebros . Esta tarjeta azul no debe convertirse en un pasaporte que favorezca una sangría de recursos humanos vitales en los países en desarrollo . Por ello , desde el Grupo Socialista queremos que , por cada profesional cualificado que venga a Europa , costeemos la formación de un nuevo profesional en el país de origen .
Por último , Europa debe ser un destino atractivo , no sólo para los talentos venidos de fuera de la Unión , sino también para los nuestros . En 2007 , casi 300 000 europeos altamente cualificados se marcharon a trabajar fuera de la Unión . Hagamos todo lo posible por mantenerlos en la casa europea .
"
en.20081119.21.3-287,1920,70.39307826737748,92.31085859901211,71.36177691595434,70.48081544990055,30.8033125,25.383675060000314,0.8240566679314217," Señora vicepresidenta, ¿le parece a usted que la cercanía o la lejanía de los candidatos a los electores tiene que ver con el grado de participación en las elecciones europeas? ¿Está usted de acuerdo en que un Estado de 45 millones de habitantes no tenga más que una sola circunscripción electoral para las elecciones al Parlamento Europeo? ¿Qué puede hacer la Comisión para que los Estados de mayor número de población puedan tener circunscripciones más próximas a los ciudadanos?","Señora Vicepresidenta , ¿ le parece a usted que la cercanía o la lejanía de los candidatos a los electores tienen que ver con el grado de participación en las elecciones europeas ? ¿ Está usted de acuerdo en que un Estado de 45 millones de habitantes no tenga más que una sola circunscripción electoral para las elecciones al Parlamento Europeo ? ¿ Qué puede hacer la Comisión para que los Estados de mayor número de población puedan tener circunscripciones más próximas a los ciudadanos ?
"
en.20081119.21.3-290,1920,71.01722420232666,90.72668589979003,65.46397057140244,75.11411846417104,8.79075,6.097509610000998,0.6936279168445239," Disculpe, pero no he oído que la señora vicepresidenta haya contestado a mis preguntas.","Discúlpeme , pero no he oído que la señora Vicepresidenta haya contestado a mis preguntas .
"
en.20081119.21.3-302,1920,74.30352742854552,98.73267700022554,70.00663995144846,75.66766083129046,41.8095625,37.05479792699953,0.8862756678451138,,"Muchas gracias , señora Vicepresidenta . Me ha dado usted bastante información sobre el tema que planteaba y le agradezco esa información detallada . Creo que es importante la nueva etapa de la Comisión y , sobre todo , el proyecto de Bamako de un centro de la Unión Europea en materia de inmigración . Sé que acaba de abrirse , que es probablemente muy pronto , pero la pregunta que hago a la Comisión es : ¿ En el caso de que ese proyecto de Bamako ( Malí ) en materia de inmigración diera buenos resultados , cree posible la Comisión extender esa experiencia al resto de los países de la orilla sur del Mediterráneo ?
"
en.20081119.21.3-308,1920,70.53094298136661,86.20752639908463,72.65660671960474,68.84694626854036,27.8079375,22.81208453600084,0.820344354413226," La respuesta en nombre del señor Yáñez, pero he de decir, comisaria, al señor Michel, que sus acciones, sus palabras y sus gestos son muy necesarios en contacto directo y realmente con la oposición democrática cubana para cumplir las conclusiones prioritarias del Consejo y reducir los efectos de la terrible dictadura castrista en favor de la libertad. Nada más, muchas gracias.","Agradezco la respuesta en nombre del señor Yañez-Barnuevo , pero he de decir , Comisaria , al señor Michel , que sus acciones , sus palabras y sus gestos son muy necesarios en contacto directo entablado realmente con la oposición democrática cubana para cumplir las conclusiones prioritarias del Consejo y reducir los efectos de la terrible dictadura castrista y favorecer a la libertad .
"
en.20081120.29.4-238,1920,69.62405865456634,88.92761709976189,69.3808350114391,69.55477808204851,127.7930625,109.56747797000025,0.8573820505318921," Señor presidente, en nombre del Grupo Socialista quiero expresar la más enérgica repulsa de mi grupo a los asesinatos que se están cometiendo en esta región de Somalia, invocando el nombre de Dios. Es decir, yo creo que hay pocos... Pocas barbaridades se han cometido por alguien que no haya invocado el nombre de Dios o de una religión. Concretamente, la forma en la que se cometió este atroz asesinato, ya lo sabemos, una niña de 13 años que es violada y que luego se ha acusado de adulterios, y que cinco hombres, si se pueden llamar hombres, se apresuran a lapidarlas e impiden incluso que alguien trate de salvarlas en un estadio ocupado por mil personas. Esto unido a los actos de piratería que este año en las costas de Somalia han alcanzado el nivel de casi 100 barcos secuestrados, constituye una situación humanitaria absolutamente inadmisible. La comunidad internacional no puede permanecer impasible ante esto. No puede permanecer impasible ante la cobardía, ante la invocación religiosa para cometer barbaridades y, por tanto, tenemos que restablecer el orden apoyando al gobierno legítimo de Somalia a recuperar el control de todo el país y a establecer un Estado de derecho que respete los derechos humanos. Yo creo que en pocas ocasiones se nos ha presentado una situación tan clara y que nos imponga obligaciones. Yo no creo que podamos quedarnos aquí impasibles en esta comunidad de 500 millones de personas y 27 países, la más importante del mundo, sin intervenir en esa situación. No sé cómo se podrá hacer, pero desde luego creo que hay que hacerlo y que hay que intervenir rápidamente. El Grupo Socialista no está de acuerdo con las enmiendas que han sido presentadas a última hora, que no fueron negociadas en su momento. Apoyamos el texto de la resolución común y esperamos que este sea el comienzo de una preocupación mayor de la Unión Europea por este tipo de cuestiones humanitarias y por la repulsión de la utilización abusiva de conceptos religiosos para cometer barbaridades en nombre de Dios.","Señor Presidente , en nombre del Grupo Socialista , quiero expresar la más enérgica repulsa de mi grupo por los asesinatos que se están cometiendo en esta región de Somalia invocando el nombre de Dios . Pocas barbaridades han sido cometidas por alguien que no haya invocado el nombre de Dios o de una religión .
Concretamente , la forma en la que se cometió este atroz asesinato : una niña de 13 años que es violada , que luego es acusada de adulterio y a la que cinco hombres – si se pueden llamar hombres – se apresuran a lapidar , impidiendo incluso que alguien trate de salvarla , en un estadio ocupado por mil personas .
Esto , unido a los actos de piratería que este año en las costas de Somalia han alcanzado el nivel de casi 100 barcos secuestrados , constituye una situación humanitaria absolutamente inadmisible .
La comunidad internacional no puede permanecer impasible ante esto . No puede permanecer impasible ante la cobardía , ante la invocación religiosa para cometer barbaridades . Por tanto , tenemos que restablecer el orden , apoyando al Gobierno legítimo de Somalia para que recupere el control de todo el país y establezca un Estado de Derecho que respete los derechos humanos .
Creo que en pocas ocasiones se nos ha presentado una situación tan clara y que nos imponga obligaciones . No creo que podamos quedarnos aquí impasibles , en esta Comunidad de 500 millones de personas y 27 países , la más importante del mundo , sin intervenir en esa situación . No sé cómo se podrá hacer , pero , desde luego , creo que hay que hacerlo y que hay que intervenir rápidamente .
El Grupo Socialista no está de acuerdo con las enmiendas que han sido presentadas a última hora , que no fueron negociadas en su momento . Apoyamos el texto de la resolución común y esperamos que este sea el comienzo de una preocupación mayor de la Unión Europea por este tipo de cuestiones humanitarias y por la repulsa de la utilización abusiva de conceptos religiosos para cometer barbaridades en nombre de Dios .
"
en.20081215.17.1-182,1920,66.9920957889885,77.94963720043597,65.86452679629966,66.46402882021377,132.83175,109.63248504500007,0.8253484957097988," Gracias, señor presidente. Yo creo que los oradores que me han precedido han puesto de relieve cuáles son las características de esta propuesta directiva del Parlamento y del Consejo. Se trata del reconocimiento de que también... El armamento, las municiones están dentro del mercado, aunque desde luego con una serie de limitaciones. No se trata de mercancías normales, no son caramelos ni son objetos de entretenimiento, sino que son objetos que requieren un control preciso. Desde luego hay limitaciones en el propio tratado, el artículo 30 y el artículo 296, que confieren a los Estados responsabilidades importantes en la materia. Y el hecho de que tengamos un mercado común no impide que los Estados estén obligados al cumplimiento de las normas de seguridad y con derecho a aplicarlas cuando se pone en peligro su propia seguridad. El trabajo que se ha hecho en las comisiones de asuntos jurídicos y en las comisiones de opinión que han colaborado con ellas, de acuerdo con el Consejo, bajo la experta dirección de la ponente señora Ruile, ha sido muy positivo. Creo que el texto que hoy presentamos es un texto bastante equilibrado, básicamente a pesar de que sobre el papel parecen muchas enmiendas, hoy nos limitamos a una sola enmienda, que es la enmienda 63, que es la que recoge el espíritu de compromiso, y en esa enmienda se puede ver un texto bien articulado, coherente y que va a permitir el funcionamiento de todo este mercado. Ha puesto de relieve el señor Tubón que esto está en relación con otros textos internacionales, por ejemplo, la adopción en este mismo mes del convenio de Oslo, la firma del convenio de Oslo sobre la prohibición de las municiones de racimo, también el convenio sobre las limitaciones de minas antipersonales y toda una serie de acuerdos internacionales e incluso de normas de la Unión Europea dirigidas a limitar la utilización de armas. Creo que el modelo nuestro no es el modelo de la libre circulación de armas en cualquier momento, sino de un mercado regulado, controlado por los Estados y controlado también a partir de ahora por las propias instituciones de la Unión Europea.","Creo que la ponente y los oradores que me han precedido han puesto de relieve cuáles son las características de esta propuesta de Directiva del Parlamento Europeo y del Consejo .
Se trata del reconocimiento de que también el armamento , las municiones , están dentro del mercado interior aunque , desde luego , con una serie de limitaciones . No se trata de mercancías normales , no son caramelos ni son objetos de entretenimiento , sino que son objetos que requieren un control preciso .
Desde luego , hay limitaciones en el propio Tratado — el artículo 30 y el artículo 296 — que confieren a los Estados responsabilidades importantes en la materia . El hecho de que tengamos un mercado común no impide que los Estados estén obligados al cumplimiento de las normas de seguridad y con derecho a aplicarlas cuando se pone en peligro su propia seguridad .
El trabajo que se ha hecho en la Comisión de Asuntos Jurídicos y en las comisiones competentes para emitir opinión que han colaborado con ella , de acuerdo con el Consejo , bajo la experta dirección de la ponente , señora Rühle , ha sido muy positivo .
Creo que el texto que hoy presentamos es un texto bastante equilibrado . Básicamente , a pesar de que sobre el papel parecen muchas enmiendas , hoy nos limitamos a una sola enmienda — la enmienda 63 , que es la que recoge el espíritu de la transacción — , y en esa enmienda se puede ver un texto y un articulado coherente y que va a permitir el funcionamiento de todo este mercado .
Ha puesto de relieve el señor Toubon que esto está en relación con otros textos internacionales . Por ejemplo , la adopción en este mismo mes del Convenio de Oslo — la firma del Convenio de Oslo — sobre la prohibición de las municiones de racimo , también el Convenio sobre las limitaciones de minas antipersonales y toda una serie de acuerdos internacionales e incluso de normas de la Unión Europea dirigidas a limitar la utilización de armas . Creo que el modelo nuestro no es el modelo de la libre circulación de armas en cualquier momento sino un mercado regulado , controlado por los Estados y controlado también , a partir de ahora , por las propias Instituciones de la Unión Europea .
"
en.20081216.36.2-344,1920,67.54852821460798,84.21856660061167,66.68009429818342,67.66210612407401,65.7725625,53.9362429720004,0.8200416848895068," Gracias, señora presidenta. Señor comisario, esta propuesta salió de la comisión hace más de un año, con unos objetivos realmente muy ambiciosos. Y en este tiempo han ocurrido convulsiones financieras en el mundo que parecía que iban a hacer naufragar estas medidas. Pero finalmente se ha llegado a un acuerdo equilibrado que no satisface a casi nadie al 100%, pero que es un buen acuerdo, que mantiene los objetivos finales, pero que hace más asequibles a las empresas los medios para alcanzarlos. Por eso tenemos que agradecer muy especialmente y felicitar a la ponente señora Doyle, a los ponentes de los otros grupos políticos y a la presidencia francesa muy especialmente también, porque su trabajo ha hecho que se consiga un buen resultado para todos. Confío en que en un futuro próximo las circunstancias nos permitan ser mucho más ambiciosos y que haya otros países que también se unan a esta cruzada de lucha contra el cambio climático que tanto queremos llevar a cabo en Europa.","Señora Presidenta , señor Comisario , esta propuesta salió de la Comisión hace más de un año con unos objetivos realmente muy ambiciosos . En este tiempo han ocurrido convulsiones financieras en el mundo que parecía que iban a hacer naufragar estas medidas , pero finalmente se ha llegado a un acuerdo equilibrado , que no satisface a casi a nadie al 100 % , pero que es un buen acuerdo que mantiene los objetivos finales y , al mismo tiempo , hace más asequibles a las empresas los medios para alcanzarlos .
Por eso tenemos que agradecer muy especialmente y felicitar a la ponente , señora Doyle , a los ponentes de los otros Grupos políticos y a la Presidencia francesa muy especialmente también , porque su trabajo ha hecho que se consiguiera un buen resultado para todos .
Confío en que , en un futuro próximo , las circunstancias nos permitan ser mucho más ambiciosos y en que haya otros países que también se unan a esta cruzada de lucha contra el cambio climático que tanto queremos llevar a cabo en Europa .
"
en.20081216.39.2-422,1920,66.48142000000736,80.75742979999632,65.99797835362396,67.08264010340359,80.8190625,65.58508482800062,0.8115051424656233," Gracias, presidente. Señor comisario, esta era una buena propuesta tal y como Y que, como en el resto","Señor Presidente , señor Comisario , ésta era una buena propuesta tal y como salió de la Comisión , no solamente por las reducciones de azufre sino también por su nuevo artículo 7
que exigía de los proveedores una reducción gradual de las emisiones de gases de efecto invernadero , y porque resolvía el viejo problema de la presión de vapor para las mezclas de las gasolinas con bioalcohol en países como el mío , de veranos cálidos .
Precisamente esto no pasó el filtro de la votación en la Comisión de Medio Ambiente y esto nos preocupaba a muchos .
Hoy tenemos un acuerdo encima de la mesa que suaviza la aplicación del artículo 7
y que retoma el
de la presión de vapor endureciendo , por supuesto , las condiciones para acceder a la excepción y que , como el resto de este paquete sobre el clima , no satisface a todos al 100 % pero , sin embargo , es asumible por todos .
Quiero agradecer a la señora Corbey su excelente trabajo y la receptividad que ha tenido para solucionar problemas , y también dar las gracias al señor Turmes y , por supuesto , a la Presidencia francesa , que aquí también han hecho un gran alarde de efectividad .
"
en.20081218.38.4-266,1920,66.96206817077085,81.28759319897654,65.70977542221752,67.73121897595803,131.810125,108.82994738699927,0.8256569621415598," Muchas gracias, señora presidenta. Tal y como dice el informe, según las estimaciones de 2007, Zimbabue cuenta con una población de 12 millones, en las que casi la mitad de ella está pasando hambre. La esperanza de vida son 36 años y solo un 40% de los profesores del país está trabajando y únicamente un tercio de los alumnos asista a clase, con lo cual Mugabe no solo está matando el presente, está matando el futuro. La represión y mutilación de los derechos humanos también está a la orden del día. Los defensores de derechos humanos en Zimbabue han sido sistemáticamente en blanco de detenciones arbitrarias, arrestos y torturas. La legislación introducida por el Gobierno reduce severamente las libertades de expresión, asamblea, movimiento y reunión. Quisiera citar varias de ellas, ya que el Gobierno ha introducido normas cada vez más represivas, las cuales han sido usadas contra estos defensores activistas de los derechos humanos. Por ejemplo, la Ley de Acceso a la Información y Protección de la Privacidad, usada por el Gobierno para silenciar de forma efectiva a periodistas. La ley de orden público y seguridad, la cual ha limitado severamente la libertad de reunión y cientos de defensores de derechos humanos, incluyendo trabajadores de medios independientes, han sido detenidos arbitrariamente. Y también la ley de organizaciones voluntarias de carácter privado, restablecida en el 2002 por el Gobierno y presuntamente usada para intimidar y acosar a las ONG. Señora Presidente, en mi lengua materna, el euskera, el vasco, que no es oficial en esta Cámara, Mugabe, quiere decir sin límite. Un buen mote para este personaje. El dictador de dicho país africano no es solo uno más dentro de la amplia lista de dictadores que, por desgracia, contamos en este planeta, sino que no me atrevo a decir que ocupa uno de los puestos en el top ten de dictadores y creo que en la UE tenemos que hacer lo imposible para que este personaje se vaya y acabe sus días sentados ante un tribunal de derechos humanos. Deseamos a Zimbabue un feliz año 2009 sin Mugabe.","Tal y como dice el informe , según las estimaciones de 2007 , Zimbabue cuenta con una población de 12 millones de personas , de las que casi la mitad de ellas está pasando hambre . La esperanza de vida es de 36 años y solo un 40 % de los profesores del país está trabajando , y únicamente un tercio de los alumnos asiste a clase , con lo cual Mugabe no solo está matando el presente , está matando el futuro .
La represión y mutilación de los derechos humanos también está a la orden del día . Los defensores de los derechos humanos de Zimbabue han sido sistemáticamente el blanco de detenciones arbitrarias , arrestos y torturas . La legislación introducida por el Gobierno reduce severamente las libertades de expresión , asamblea , movimiento y reunión .
Quisiera citar varias de ellas , ya que el Gobierno ha introducido normas cada vez más represivas , las cuales han sido contra estos defensores activistas de los derechos humanos . Por ejemplo , la Ley de acceso a la información y protección de la privacidad , usada por el Gobierno para silenciar de forma efectiva a periodistas ; la Ley de orden público y seguridad , la cual ha limitado severamente la libertad de reunión y cientos de defensores de los derechos humanos , incluyendo trabajadores de medios independientes , han sido detenidos arbitrariamente ; y también la Ley de organizaciones voluntarias de carácter privado , restablecida en 2002 por el Gobierno y presuntamente usada para intimidar y acosar a las ONG .
Señora Presidenta , en mi lengua materna , el euskera — el vasco — , que no es oficial en esta cámara , Mugabe quiere decir « sin límite » , un buen mote para este personaje .
El dictador de dicho país africano no es sólo uno más dentro de la amplia lista de dictadores con que , por desgracia , contamos en este planeta , sino que me atrevo a decir que ocupa uno de los puestos en el top ten de dictadores . Creo que en la UE tenemos que hacer lo imposible para que este personaje se vaya y acabe sus días sentado ante un Tribunal de Derechos Humanos .
Deseamos pues a Zimbabue un feliz año 2009 sin Mugabe .
"
